_id,Crash_Year,Crash_PoliceRegion,Casualty_Severity,Casualty_AgeGroup,Casualty_Gender,Casualty_Road_User_Type,Casualty_Restraint_Helmet_Use,Casualty_Count
24072,2014,North Coast,Medically treated,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,18
24073,2014,North Coast,Medically treated,30 to 39,Female,Vehicle Occupant,Unrestrained,1
24074,2014,North Coast,Medically treated,40 to 49,Female,Bicyclist,Helmet Worn,8
24075,2014,North Coast,Medically treated,40 to 49,Female,Motorcyclist,Helmet Worn,6
24076,2014,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Restrained,102
24077,2014,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,12
24078,2014,North Coast,Medically treated,40 to 49,Female,Vehicle Occupant,Unrestrained,1
24079,2014,North Coast,Medically treated,50 to 59,Female,Bicyclist,Helmet Worn,1
24080,2014,North Coast,Medically treated,50 to 59,Female,Motorcyclist,Helmet Use Not determined,1
24081,2014,North Coast,Medically treated,50 to 59,Female,Motorcyclist,Helmet Worn,6
24082,2014,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Restrained,72
24083,2014,North Coast,Medically treated,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,4
24084,2014,North Coast,Medically treated,60 to 74,Female,Motorcyclist,Helmet Worn,2
24085,2014,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Not applicable,2
24086,2014,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Restrained,57
24087,2014,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,3
24088,2014,North Coast,Medically treated,60 to 74,Female,Vehicle Occupant,Unrestrained,3
24089,2014,North Coast,Medically treated,75 and over,Female,Vehicle Occupant,Not applicable,1
24090,2014,North Coast,Medically treated,75 and over,Female,Vehicle Occupant,Restrained,20
24091,2014,North Coast,Medically treated,75 and over,Female,Vehicle Occupant,Restraint Use Not determined,3
24092,2014,North Coast,Medically treated,Unknown,Female,Vehicle Occupant,Restrained,2
24093,2014,North Coast,Medically treated,0 to 16,Male,Bicyclist,Helmet Not Worn,2
24094,2014,North Coast,Medically treated,0 to 16,Male,Bicyclist,Helmet Use Not determined,1
24095,2014,North Coast,Medically treated,0 to 16,Male,Bicyclist,Helmet Worn,11
24096,2014,North Coast,Medically treated,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
24097,2014,North Coast,Medically treated,0 to 16,Male,Motorcyclist,Helmet Worn,1
24098,2014,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Restrained,29
24099,2014,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,5
24100,2014,North Coast,Medically treated,0 to 16,Male,Vehicle Occupant,Unrestrained,3
24101,2014,North Coast,Medically treated,17 to 24,Male,Bicyclist,Helmet Not Worn,1
24102,2014,North Coast,Medically treated,17 to 24,Male,Bicyclist,Helmet Worn,4
24103,2014,North Coast,Medically treated,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
24104,2014,North Coast,Medically treated,17 to 24,Male,Motorcyclist,Helmet Worn,15
24105,2014,North Coast,Medically treated,17 to 24,Male,Vehicle Occupant,Restrained,89
24106,2014,North Coast,Medically treated,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,26
24107,2014,North Coast,Medically treated,17 to 24,Male,Vehicle Occupant,Unrestrained,2
24108,2014,North Coast,Medically treated,25 to 29,Male,Bicyclist,Helmet Worn,3
24109,2014,North Coast,Medically treated,25 to 29,Male,Motorcyclist,Helmet Not Worn,1
24110,2014,North Coast,Medically treated,25 to 29,Male,Motorcyclist,Helmet Worn,4
24111,2014,North Coast,Medically treated,25 to 29,Male,Vehicle Occupant,Restrained,35
24112,2014,North Coast,Medically treated,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,5
24113,2014,North Coast,Medically treated,25 to 29,Male,Vehicle Occupant,Unrestrained,1
24114,2014,North Coast,Medically treated,30 to 39,Male,Bicyclist,Helmet Use Not determined,1
24115,2014,North Coast,Medically treated,30 to 39,Male,Bicyclist,Helmet Worn,5
24116,2014,North Coast,Medically treated,30 to 39,Male,Motorcyclist,Helmet Worn,14
24117,2014,North Coast,Medically treated,30 to 39,Male,Vehicle Occupant,Restrained,46
24118,2014,North Coast,Medically treated,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,13
24119,2014,North Coast,Medically treated,30 to 39,Male,Vehicle Occupant,Unrestrained,2
24120,2014,North Coast,Medically treated,40 to 49,Male,Bicyclist,Helmet Worn,7
24121,2014,North Coast,Medically treated,40 to 49,Male,Motorcyclist,Helmet Worn,14
24122,2014,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Not applicable,1
24123,2014,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Restrained,52
24124,2014,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,13
24125,2014,North Coast,Medically treated,40 to 49,Male,Vehicle Occupant,Unrestrained,1
24126,2014,North Coast,Medically treated,50 to 59,Male,Bicyclist,Helmet Worn,3
24127,2014,North Coast,Medically treated,50 to 59,Male,Motorcyclist,Helmet Worn,22
24128,2014,North Coast,Medically treated,50 to 59,Male,Vehicle Occupant,Restrained,49
24129,2014,North Coast,Medically treated,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,8
24130,2014,North Coast,Medically treated,50 to 59,Male,Vehicle Occupant,Unrestrained,2
24131,2014,North Coast,Medically treated,60 to 74,Male,Bicyclist,Helmet Worn,3
24132,2014,North Coast,Medically treated,60 to 74,Male,Motorcyclist,Helmet Not Worn,1
24133,2014,North Coast,Medically treated,60 to 74,Male,Motorcyclist,Helmet Worn,8
24134,2014,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Not applicable,1
24135,2014,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Restrained,54
24136,2014,North Coast,Medically treated,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,4
24137,2014,North Coast,Medically treated,75 and over,Male,Motorcyclist,Helmet Worn,1
24138,2014,North Coast,Medically treated,75 and over,Male,Vehicle Occupant,Restrained,27
24139,2014,North Coast,Medically treated,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,1
24140,2014,North Coast,Medically treated,75 and over,Male,Vehicle Occupant,Unrestrained,1
24141,2014,North Coast,Medically treated,Unknown,Male,Motorcyclist,Helmet Not Worn,1
24142,2014,North Coast,Medically treated,Unknown,Male,Vehicle Occupant,Restrained,2
24143,2014,North Coast,Minor injury,0 to 16,Female,Bicyclist,Helmet Worn,2
24144,2014,North Coast,Minor injury,0 to 16,Female,Vehicle Occupant,Restrained,17
24145,2014,North Coast,Minor injury,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,1
24146,2014,North Coast,Minor injury,17 to 24,Female,Vehicle Occupant,Restrained,40
24147,2014,North Coast,Minor injury,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,6
24148,2014,North Coast,Minor injury,17 to 24,Female,Vehicle Occupant,Unrestrained,1
24149,2014,North Coast,Minor injury,25 to 29,Female,Bicyclist,Helmet Worn,1
24150,2014,North Coast,Minor injury,25 to 29,Female,Vehicle Occupant,Restrained,26
24151,2014,North Coast,Minor injury,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
24152,2014,North Coast,Minor injury,25 to 29,Female,Vehicle Occupant,Unrestrained,2
24153,2014,North Coast,Minor injury,30 to 39,Female,Motorcyclist,Helmet Use Not determined,1
24154,2014,North Coast,Minor injury,30 to 39,Female,Motorcyclist,Helmet Worn,2
24155,2014,North Coast,Minor injury,30 to 39,Female,Vehicle Occupant,Restrained,31
24156,2014,North Coast,Minor injury,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,4
24157,2014,North Coast,Minor injury,40 to 49,Female,Bicyclist,Helmet Worn,1
24158,2014,North Coast,Minor injury,40 to 49,Female,Motorcyclist,Helmet Worn,1
24159,2014,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Not applicable,1
24160,2014,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Restrained,37
24161,2014,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,2
24162,2014,North Coast,Minor injury,40 to 49,Female,Vehicle Occupant,Unrestrained,1
24163,2014,North Coast,Minor injury,50 to 59,Female,Bicyclist,Helmet Worn,1
24164,2014,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Restrained,30
24165,2014,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,3
24166,2014,North Coast,Minor injury,50 to 59,Female,Vehicle Occupant,Unrestrained,1
24167,2014,North Coast,Minor injury,60 to 74,Female,Vehicle Occupant,Restrained,20
24168,2014,North Coast,Minor injury,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,2
24169,2014,North Coast,Minor injury,75 and over,Female,Vehicle Occupant,Restrained,9
24170,2014,North Coast,Minor injury,0 to 16,Male,Bicyclist,Helmet Worn,2
24171,2014,North Coast,Minor injury,0 to 16,Male,Vehicle Occupant,Restrained,11
24172,2014,North Coast,Minor injury,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,2
24173,2014,North Coast,Minor injury,17 to 24,Male,Bicyclist,Helmet Worn,3
24174,2014,North Coast,Minor injury,17 to 24,Male,Motorcyclist,Helmet Use Not determined,1
24175,2014,North Coast,Minor injury,17 to 24,Male,Motorcyclist,Helmet Worn,8
24176,2014,North Coast,Minor injury,17 to 24,Male,Vehicle Occupant,Restrained,41
24177,2014,North Coast,Minor injury,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,9
24178,2014,North Coast,Minor injury,17 to 24,Male,Vehicle Occupant,Unrestrained,1
24179,2014,North Coast,Minor injury,25 to 29,Male,Bicyclist,Helmet Worn,1
24180,2014,North Coast,Minor injury,25 to 29,Male,Motorcyclist,Helmet Worn,3
24181,2014,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Not applicable,1
24182,2014,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Restrained,14
24183,2014,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,3
24184,2014,North Coast,Minor injury,25 to 29,Male,Vehicle Occupant,Unrestrained,2
24185,2014,North Coast,Minor injury,30 to 39,Male,Bicyclist,Helmet Worn,2
24186,2014,North Coast,Minor injury,30 to 39,Male,Motorcyclist,Helmet Worn,4
24187,2014,North Coast,Minor injury,30 to 39,Male,Vehicle Occupant,Restrained,33
24188,2014,North Coast,Minor injury,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,5
24189,2014,North Coast,Minor injury,30 to 39,Male,Vehicle Occupant,Unrestrained,1
24190,2014,North Coast,Minor injury,40 to 49,Male,Bicyclist,Helmet Worn,4
24191,2014,North Coast,Minor injury,40 to 49,Male,Motorcyclist,Helmet Worn,5
24192,2014,North Coast,Minor injury,40 to 49,Male,Vehicle Occupant,Not applicable,1
24193,2014,North Coast,Minor injury,40 to 49,Male,Vehicle Occupant,Restrained,22
24194,2014,North Coast,Minor injury,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,4
24195,2014,North Coast,Minor injury,50 to 59,Male,Bicyclist,Helmet Use Not determined,1
24196,2014,North Coast,Minor injury,50 to 59,Male,Bicyclist,Helmet Worn,4
24197,2014,North Coast,Minor injury,50 to 59,Male,Motorcyclist,Helmet Worn,2
24198,2014,North Coast,Minor injury,50 to 59,Male,Vehicle Occupant,Restrained,18
24199,2014,North Coast,Minor injury,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,6
24200,2014,North Coast,Minor injury,60 to 74,Male,Bicyclist,Helmet Worn,2
24201,2014,North Coast,Minor injury,60 to 74,Male,Motorcyclist,Helmet Worn,6
24202,2014,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Restrained,19
24203,2014,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,4
24204,2014,North Coast,Minor injury,60 to 74,Male,Vehicle Occupant,Unrestrained,1
24205,2014,North Coast,Minor injury,75 and over,Male,Bicyclist,Helmet Worn,1
24206,2014,North Coast,Minor injury,75 and over,Male,Vehicle Occupant,Restrained,5
24207,2014,North Coast,Minor injury,75 and over,Male,Vehicle Occupant,Restraint Use Not determined,1
24208,2014,Northern,Fatality,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,1
24209,2014,Northern,Fatality,25 to 29,Female,Vehicle Occupant,Not applicable,1
24210,2014,Northern,Fatality,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,2
24211,2014,Northern,Fatality,25 to 29,Female,Vehicle Occupant,Unrestrained,1
24212,2014,Northern,Fatality,40 to 49,Female,Motorcyclist,Helmet Worn,1
24213,2014,Northern,Fatality,25 to 29,Male,Vehicle Occupant,Unrestrained,1
24214,2014,Northern,Fatality,30 to 39,Male,Motorcyclist,Helmet Worn,1
24215,2014,Northern,Fatality,30 to 39,Male,Vehicle Occupant,Not applicable,1
24216,2014,Northern,Fatality,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,2
24217,2014,Northern,Fatality,40 to 49,Male,Vehicle Occupant,Not applicable,1
24218,2014,Northern,Fatality,40 to 49,Male,Vehicle Occupant,Restrained,1
24219,2014,Northern,Fatality,40 to 49,Male,Vehicle Occupant,Unrestrained,1
24220,2014,Northern,Fatality,60 to 74,Male,Vehicle Occupant,Restraint Use Not determined,1
24221,2014,Northern,Hospitalised,0 to 16,Female,Motorcyclist,Helmet Not Worn,2
24222,2014,Northern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restrained,9
24223,2014,Northern,Hospitalised,0 to 16,Female,Vehicle Occupant,Restraint Use Not determined,6
24224,2014,Northern,Hospitalised,0 to 16,Female,Vehicle Occupant,Unrestrained,1
24225,2014,Northern,Hospitalised,17 to 24,Female,Motorcyclist,Helmet Not Worn,1
24226,2014,Northern,Hospitalised,17 to 24,Female,Motorcyclist,Helmet Worn,2
24227,2014,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Not applicable,1
24228,2014,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restrained,40
24229,2014,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Restraint Use Not determined,7
24230,2014,Northern,Hospitalised,17 to 24,Female,Vehicle Occupant,Unrestrained,1
24231,2014,Northern,Hospitalised,25 to 29,Female,Motorcyclist,Helmet Worn,1
24232,2014,Northern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restrained,14
24233,2014,Northern,Hospitalised,25 to 29,Female,Vehicle Occupant,Restraint Use Not determined,3
24234,2014,Northern,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Not Worn,1
24235,2014,Northern,Hospitalised,30 to 39,Female,Motorcyclist,Helmet Worn,3
24236,2014,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Not applicable,1
24237,2014,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restrained,27
24238,2014,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Restraint Use Not determined,3
24239,2014,Northern,Hospitalised,30 to 39,Female,Vehicle Occupant,Unrestrained,1
24240,2014,Northern,Hospitalised,40 to 49,Female,Bicyclist,Helmet Worn,1
24241,2014,Northern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Not Worn,1
24242,2014,Northern,Hospitalised,40 to 49,Female,Motorcyclist,Helmet Worn,1
24243,2014,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restrained,19
24244,2014,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Restraint Use Not determined,1
24245,2014,Northern,Hospitalised,40 to 49,Female,Vehicle Occupant,Unrestrained,2
24246,2014,Northern,Hospitalised,50 to 59,Female,Bicyclist,Helmet Worn,1
24247,2014,Northern,Hospitalised,50 to 59,Female,Motorcyclist,Helmet Worn,4
24248,2014,Northern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restrained,13
24249,2014,Northern,Hospitalised,50 to 59,Female,Vehicle Occupant,Restraint Use Not determined,2
24250,2014,Northern,Hospitalised,60 to 74,Female,Motorcyclist,Helmet Worn,1
24251,2014,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Not applicable,1
24252,2014,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restrained,19
24253,2014,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Restraint Use Not determined,1
24254,2014,Northern,Hospitalised,60 to 74,Female,Vehicle Occupant,Unrestrained,1
24255,2014,Northern,Hospitalised,75 and over,Female,Vehicle Occupant,Restrained,4
24256,2014,Northern,Hospitalised,Unknown,Female,Vehicle Occupant,Restrained,2
24257,2014,Northern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Not Worn,1
24258,2014,Northern,Hospitalised,0 to 16,Male,Bicyclist,Helmet Worn,3
24259,2014,Northern,Hospitalised,0 to 16,Male,Motorcyclist,Helmet Not Worn,1
24260,2014,Northern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restrained,14
24261,2014,Northern,Hospitalised,0 to 16,Male,Vehicle Occupant,Restraint Use Not determined,6
24262,2014,Northern,Hospitalised,0 to 16,Male,Vehicle Occupant,Unrestrained,1
24263,2014,Northern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Not Worn,1
24264,2014,Northern,Hospitalised,17 to 24,Male,Bicyclist,Helmet Worn,1
24265,2014,Northern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Not Worn,1
24266,2014,Northern,Hospitalised,17 to 24,Male,Motorcyclist,Helmet Worn,13
24267,2014,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restrained,31
24268,2014,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Restraint Use Not determined,6
24269,2014,Northern,Hospitalised,17 to 24,Male,Vehicle Occupant,Unrestrained,4
24270,2014,Northern,Hospitalised,25 to 29,Male,Bicyclist,Helmet Worn,2
24271,2014,Northern,Hospitalised,25 to 29,Male,Motorcyclist,Helmet Worn,5
24272,2014,Northern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restrained,15
24273,2014,Northern,Hospitalised,25 to 29,Male,Vehicle Occupant,Restraint Use Not determined,10
24274,2014,Northern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Not Worn,1
24275,2014,Northern,Hospitalised,30 to 39,Male,Bicyclist,Helmet Worn,2
24276,2014,Northern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Not Worn,1
24277,2014,Northern,Hospitalised,30 to 39,Male,Motorcyclist,Helmet Worn,9
24278,2014,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Not applicable,1
24279,2014,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restrained,21
24280,2014,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Restraint Use Not determined,6
24281,2014,Northern,Hospitalised,30 to 39,Male,Vehicle Occupant,Unrestrained,1
24282,2014,Northern,Hospitalised,40 to 49,Male,Bicyclist,Helmet Worn,4
24283,2014,Northern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Not Worn,1
24284,2014,Northern,Hospitalised,40 to 49,Male,Motorcyclist,Helmet Worn,8
24285,2014,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Not applicable,1
24286,2014,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restrained,9
24287,2014,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Restraint Use Not determined,9
24288,2014,Northern,Hospitalised,40 to 49,Male,Vehicle Occupant,Unrestrained,4
24289,2014,Northern,Hospitalised,50 to 59,Male,Bicyclist,Helmet Worn,1
24290,2014,Northern,Hospitalised,50 to 59,Male,Motorcyclist,Helmet Worn,11
24291,2014,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Not applicable,1
24292,2014,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restrained,13
24293,2014,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Restraint Use Not determined,2
24294,2014,Northern,Hospitalised,50 to 59,Male,Vehicle Occupant,Unrestrained,2
24295,2014,Northern,Hospitalised,60 to 74,Male,Motorcyclist,Helmet Worn,7
24296,2014,Northern,Hospitalised,60 to 74,Male,Vehicle Occupant,Restrained,12
