_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
12152,2011,Central,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,22,0,26,2,2,30
12153,2011,Central,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,6,0,7,0,0,7
12154,2011,Central,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,2,0,2,0,1,3
12155,2011,Central,Medical treatment,No,No,No,No,No,No,No,3,0,0,3,0,3
12156,2011,Central,Medical treatment,No,Yes,No,No,No,No,No,36,0,0,46,2,48
12157,2011,Central,Medical treatment,No,Yes,No,No,No,No,Yes,1,0,0,1,0,1
12158,2011,Central,Medical treatment,No,Yes,No,No,Yes,No,No,2,0,0,2,0,2
12159,2011,Central,Medical treatment,No,Yes,No,Yes,No,No,No,8,0,0,8,0,8
12160,2011,Central,Medical treatment,No,Yes,Yes,No,No,No,No,9,0,0,10,1,11
12161,2011,Central,Medical treatment,No,Yes,Yes,No,No,No,Yes,2,0,0,5,0,5
12162,2011,Central,Medical treatment,No,Yes,Yes,No,Yes,No,No,23,0,0,30,2,32
12163,2011,Central,Medical treatment,No,Yes,Yes,Yes,No,No,No,2,0,0,2,0,2
12164,2011,Central,Medical treatment,Yes,No,No,No,No,No,No,94,0,0,105,1,106
12165,2011,Central,Medical treatment,Yes,No,No,No,No,No,Yes,6,0,0,6,0,6
12166,2011,Central,Medical treatment,Yes,No,No,No,No,Yes,No,1,0,0,2,0,2
12167,2011,Central,Medical treatment,Yes,No,No,No,Yes,No,No,5,0,0,6,0,6
12168,2011,Central,Medical treatment,Yes,No,No,No,Yes,No,Yes,1,0,0,1,0,1
12169,2011,Central,Medical treatment,Yes,No,No,Yes,No,No,No,22,0,0,55,2,57
12170,2011,Central,Medical treatment,Yes,No,No,Yes,No,No,Yes,2,0,0,2,0,2
12171,2011,Central,Medical treatment,Yes,No,Yes,No,No,No,No,19,0,0,24,3,27
12172,2011,Central,Medical treatment,Yes,No,Yes,No,No,No,Yes,8,0,0,8,0,8
12173,2011,Central,Medical treatment,Yes,No,Yes,No,Yes,No,No,38,0,0,41,2,43
12174,2011,Central,Medical treatment,Yes,No,Yes,Yes,No,No,No,1,0,0,1,0,1
12175,2011,Central,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,2,0,0,2,0,2
12176,2011,Central,Medical treatment,Yes,Yes,No,No,No,No,No,32,0,0,37,2,39
12177,2011,Central,Medical treatment,Yes,Yes,No,No,No,No,Yes,3,0,0,4,0,4
12178,2011,Central,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,1,1,2
12179,2011,Central,Medical treatment,Yes,Yes,No,Yes,No,No,No,20,0,0,24,4,28
12180,2011,Central,Medical treatment,Yes,Yes,Yes,No,No,No,No,15,0,0,17,2,19
12181,2011,Central,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,2,0,0,2,0,2
12182,2011,Central,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,22,0,0,30,2,32
12183,2011,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,3,0,0,4,0,4
12184,2011,Central,Medical treatment,Yes,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
12185,2011,Central,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,3,0,0,5,3,8
12186,2011,Central,Minor injury,No,No,No,No,No,No,No,2,0,0,0,2,2
12187,2011,Central,Minor injury,No,Yes,No,No,No,No,No,20,0,0,0,22,22
12188,2011,Central,Minor injury,No,Yes,No,No,No,No,Yes,1,0,0,0,1,1
12189,2011,Central,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
12190,2011,Central,Minor injury,No,Yes,No,Yes,No,No,No,5,0,0,0,5,5
12191,2011,Central,Minor injury,No,Yes,Yes,No,No,No,No,7,0,0,0,9,9
12192,2011,Central,Minor injury,No,Yes,Yes,No,Yes,No,No,5,0,0,0,6,6
12193,2011,Central,Minor injury,Yes,No,No,No,No,No,No,36,0,0,0,42,42
12194,2011,Central,Minor injury,Yes,No,No,No,No,No,Yes,1,0,0,0,1,1
12195,2011,Central,Minor injury,Yes,No,No,No,No,Yes,No,1,0,0,0,1,1
12196,2011,Central,Minor injury,Yes,No,No,No,Yes,No,No,4,0,0,0,4,4
12197,2011,Central,Minor injury,Yes,No,No,Yes,No,No,No,10,0,0,0,11,11
12198,2011,Central,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
12199,2011,Central,Minor injury,Yes,No,Yes,No,No,No,No,14,0,0,0,15,15
12200,2011,Central,Minor injury,Yes,No,Yes,No,No,No,Yes,2,0,0,0,2,2
12201,2011,Central,Minor injury,Yes,No,Yes,No,Yes,No,No,14,0,0,0,16,16
12202,2011,Central,Minor injury,Yes,No,Yes,No,Yes,No,Yes,1,0,0,0,1,1
12203,2011,Central,Minor injury,Yes,No,Yes,Yes,No,No,No,2,0,0,0,2,2
12204,2011,Central,Minor injury,Yes,Yes,No,No,No,No,No,22,0,0,0,25,25
12205,2011,Central,Minor injury,Yes,Yes,No,No,Yes,No,No,2,0,0,0,2,2
12206,2011,Central,Minor injury,Yes,Yes,No,Yes,No,No,No,7,0,0,0,8,8
12207,2011,Central,Minor injury,Yes,Yes,Yes,No,No,No,No,9,0,0,0,11,11
12208,2011,Central,Minor injury,Yes,Yes,Yes,No,No,No,Yes,1,0,0,0,1,1
12209,2011,Central,Minor injury,Yes,Yes,Yes,No,No,Yes,No,1,0,0,0,1,1
12210,2011,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,No,7,0,0,0,10,10
12211,2011,Central,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,2,0,0,0,3,3
12212,2011,Central,Minor injury,Yes,Yes,Yes,Yes,No,No,No,2,0,0,0,2,2
12213,2011,Central,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
12214,2011,Far Northern,Fatal,No,Yes,No,No,No,No,No,2,3,0,2,0,5
12215,2011,Far Northern,Fatal,No,Yes,No,Yes,No,No,No,1,1,1,0,0,2
12216,2011,Far Northern,Fatal,Yes,No,No,No,No,No,No,6,6,6,0,0,12
12217,2011,Far Northern,Fatal,Yes,No,No,No,No,No,Yes,1,1,1,0,0,2
12218,2011,Far Northern,Fatal,Yes,No,No,No,No,Yes,No,1,1,1,0,0,2
12219,2011,Far Northern,Fatal,Yes,No,No,Yes,No,No,No,4,4,1,1,0,6
12220,2011,Far Northern,Fatal,Yes,No,Yes,No,No,Yes,No,1,1,0,1,0,2
12221,2011,Far Northern,Fatal,Yes,No,Yes,No,Yes,No,No,2,2,0,0,1,3
12222,2011,Far Northern,Hospitalisation,No,No,No,No,No,No,No,4,0,4,0,0,4
12223,2011,Far Northern,Hospitalisation,No,Yes,No,No,No,No,No,43,0,51,10,0,61
12224,2011,Far Northern,Hospitalisation,No,Yes,No,No,No,No,Yes,2,0,2,5,0,7
12225,2011,Far Northern,Hospitalisation,No,Yes,No,No,No,Yes,No,2,0,5,0,0,5
12226,2011,Far Northern,Hospitalisation,No,Yes,No,No,Yes,No,No,2,0,2,1,0,3
12227,2011,Far Northern,Hospitalisation,No,Yes,No,Yes,No,No,No,12,0,14,1,0,15
12228,2011,Far Northern,Hospitalisation,No,Yes,No,Yes,No,No,Yes,1,0,1,0,1,2
12229,2011,Far Northern,Hospitalisation,No,Yes,Yes,No,No,No,No,5,0,7,0,1,8
12230,2011,Far Northern,Hospitalisation,No,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
12231,2011,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,No,No,9,0,14,1,1,16
12232,2011,Far Northern,Hospitalisation,No,Yes,Yes,No,Yes,Yes,No,1,0,1,1,0,2
12233,2011,Far Northern,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,2,0,2,1,0,3
12234,2011,Far Northern,Hospitalisation,Yes,No,No,No,No,No,No,80,0,89,18,3,110
12235,2011,Far Northern,Hospitalisation,Yes,No,No,No,No,No,Yes,11,0,12,0,0,12
12236,2011,Far Northern,Hospitalisation,Yes,No,No,No,No,Yes,No,1,0,1,3,0,4
12237,2011,Far Northern,Hospitalisation,Yes,No,No,No,Yes,No,No,4,0,5,2,0,7
12238,2011,Far Northern,Hospitalisation,Yes,No,No,Yes,No,No,No,34,0,38,5,1,44
12239,2011,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,No,20,0,26,3,1,30
12240,2011,Far Northern,Hospitalisation,Yes,No,Yes,No,No,No,Yes,7,0,8,0,0,8
12241,2011,Far Northern,Hospitalisation,Yes,No,Yes,No,No,Yes,No,2,0,2,0,0,2
12242,2011,Far Northern,Hospitalisation,Yes,No,Yes,No,Yes,No,No,15,0,19,3,1,23
12243,2011,Far Northern,Hospitalisation,Yes,No,Yes,Yes,No,No,No,3,0,5,0,0,5
12244,2011,Far Northern,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,1,0,1,1,0,2
12245,2011,Far Northern,Hospitalisation,Yes,Yes,No,No,No,No,No,20,0,30,4,1,35
12246,2011,Far Northern,Hospitalisation,Yes,Yes,No,No,Yes,No,No,2,0,2,0,0,2
12247,2011,Far Northern,Hospitalisation,Yes,Yes,No,Yes,No,No,No,18,0,23,3,1,27
12248,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,No,12,0,14,3,1,18
12249,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,2,0,2,0,0,2
12250,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,13,0,14,3,6,23
12251,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,3,0,5,0,0,5
12252,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,No,No,Yes,1,0,1,0,0,1
12253,2011,Far Northern,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,5,0,7,1,0,8
12254,2011,Far Northern,Medical treatment,No,No,No,No,No,No,No,5,0,0,5,0,5
12255,2011,Far Northern,Medical treatment,No,Yes,No,No,No,No,No,47,0,0,49,2,51
12256,2011,Far Northern,Medical treatment,No,Yes,No,No,Yes,No,No,1,0,0,1,0,1
12257,2011,Far Northern,Medical treatment,No,Yes,No,Yes,No,No,No,12,0,0,15,0,15
12258,2011,Far Northern,Medical treatment,No,Yes,Yes,No,No,No,No,5,0,0,6,0,6
12259,2011,Far Northern,Medical treatment,No,Yes,Yes,No,No,No,Yes,3,0,0,4,0,4
12260,2011,Far Northern,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
12261,2011,Far Northern,Medical treatment,No,Yes,Yes,No,Yes,No,No,7,0,0,9,0,9
12262,2011,Far Northern,Medical treatment,No,Yes,Yes,Yes,No,No,No,1,0,0,1,0,1
12263,2011,Far Northern,Medical treatment,No,Yes,Yes,Yes,No,No,Yes,1,0,0,1,0,1
12264,2011,Far Northern,Medical treatment,Yes,No,No,No,No,No,No,52,0,0,63,6,69
12265,2011,Far Northern,Medical treatment,Yes,No,No,No,No,No,Yes,5,0,0,5,0,5
12266,2011,Far Northern,Medical treatment,Yes,No,No,No,No,Yes,No,1,0,0,1,0,1
12267,2011,Far Northern,Medical treatment,Yes,No,No,No,Yes,No,No,5,0,0,5,0,5
12268,2011,Far Northern,Medical treatment,Yes,No,No,Yes,No,No,No,23,0,0,29,4,33
12269,2011,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,No,14,0,0,17,2,19
12270,2011,Far Northern,Medical treatment,Yes,No,Yes,No,No,No,Yes,4,0,0,4,2,6
12271,2011,Far Northern,Medical treatment,Yes,No,Yes,No,Yes,No,No,18,0,0,23,0,23
12272,2011,Far Northern,Medical treatment,Yes,No,Yes,Yes,No,No,No,1,0,0,1,0,1
12273,2011,Far Northern,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,1,0,0,1,0,1
12274,2011,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,No,22,0,0,28,4,32
12275,2011,Far Northern,Medical treatment,Yes,Yes,No,No,No,No,Yes,1,0,0,2,0,2
12276,2011,Far Northern,Medical treatment,Yes,Yes,No,No,Yes,No,No,2,0,0,2,1,3
12277,2011,Far Northern,Medical treatment,Yes,Yes,No,Yes,No,No,No,18,0,0,20,4,24
12278,2011,Far Northern,Medical treatment,Yes,Yes,Yes,No,No,No,No,4,0,0,5,0,5
12279,2011,Far Northern,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,11,0,0,13,0,13
12280,2011,Far Northern,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,4,0,0,5,1,6
12281,2011,Far Northern,Minor injury,No,No,No,No,No,No,No,3,0,0,0,3,3
12282,2011,Far Northern,Minor injury,No,Yes,No,No,No,No,No,10,0,0,0,14,14
12283,2011,Far Northern,Minor injury,No,Yes,No,No,No,Yes,No,1,0,0,0,1,1
12284,2011,Far Northern,Minor injury,No,Yes,No,No,Yes,No,No,3,0,0,0,5,5
12285,2011,Far Northern,Minor injury,No,Yes,No,Yes,No,No,No,1,0,0,0,1,1
12286,2011,Far Northern,Minor injury,No,Yes,Yes,No,No,No,No,1,0,0,0,2,2
12287,2011,Far Northern,Minor injury,No,Yes,Yes,No,Yes,No,No,4,0,0,0,5,5
12288,2011,Far Northern,Minor injury,No,Yes,Yes,Yes,Yes,No,No,1,0,0,0,1,1
12289,2011,Far Northern,Minor injury,Yes,No,No,No,No,No,No,31,0,0,0,34,34
12290,2011,Far Northern,Minor injury,Yes,No,No,No,Yes,No,No,1,0,0,0,1,1
12291,2011,Far Northern,Minor injury,Yes,No,No,Yes,No,No,No,9,0,0,0,10,10
12292,2011,Far Northern,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
12293,2011,Far Northern,Minor injury,Yes,No,Yes,No,No,No,No,4,0,0,0,5,5
12294,2011,Far Northern,Minor injury,Yes,No,Yes,No,Yes,No,No,8,0,0,0,8,8
12295,2011,Far Northern,Minor injury,Yes,No,Yes,Yes,No,No,Yes,1,0,0,0,1,1
12296,2011,Far Northern,Minor injury,Yes,Yes,No,No,No,No,No,20,0,0,0,22,22
12297,2011,Far Northern,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,2,2
12298,2011,Far Northern,Minor injury,Yes,Yes,No,Yes,No,No,No,8,0,0,0,10,10
12299,2011,Far Northern,Minor injury,Yes,Yes,No,Yes,Yes,No,No,1,0,0,0,1,1
12300,2011,Far Northern,Minor injury,Yes,Yes,Yes,No,No,No,No,3,0,0,0,4,4
12301,2011,Far Northern,Minor injury,Yes,Yes,Yes,No,Yes,No,No,5,0,0,0,8,8
12302,2011,Far Northern,Minor injury,Yes,Yes,Yes,Yes,No,No,No,3,0,0,0,3,3
12303,2011,North Coast,Fatal,No,No,No,No,No,No,No,1,1,0,0,0,1
12304,2011,North Coast,Fatal,No,Yes,No,No,No,No,No,1,1,0,0,0,1
12305,2011,North Coast,Fatal,No,Yes,No,Yes,No,No,No,1,1,0,0,0,1
12306,2011,North Coast,Fatal,Yes,No,No,No,No,No,No,10,13,5,2,0,20
12307,2011,North Coast,Fatal,Yes,No,No,No,No,No,Yes,2,3,4,0,1,8
12308,2011,North Coast,Fatal,Yes,No,No,No,Yes,No,No,1,3,1,0,0,4
12309,2011,North Coast,Fatal,Yes,No,No,Yes,No,No,No,7,8,5,3,2,18
12310,2011,North Coast,Fatal,Yes,No,No,Yes,No,Yes,No,1,1,0,0,0,1
12311,2011,North Coast,Fatal,Yes,No,Yes,No,No,No,No,2,3,5,0,0,8
12312,2011,North Coast,Fatal,Yes,No,Yes,No,No,No,Yes,2,2,0,1,0,3
12313,2011,North Coast,Fatal,Yes,No,Yes,No,Yes,No,No,4,5,4,0,1,10
12314,2011,North Coast,Fatal,Yes,Yes,No,No,No,No,No,4,5,10,1,0,16
12315,2011,North Coast,Fatal,Yes,Yes,No,Yes,No,No,No,7,8,6,1,0,15
12316,2011,North Coast,Fatal,Yes,Yes,Yes,Yes,Yes,No,No,1,1,1,1,0,3
12317,2011,North Coast,Hospitalisation,No,No,No,No,No,No,No,15,0,15,0,0,15
12318,2011,North Coast,Hospitalisation,No,No,No,No,No,No,Yes,1,0,1,0,0,1
12319,2011,North Coast,Hospitalisation,No,Yes,No,No,No,No,No,116,0,140,15,3,158
12320,2011,North Coast,Hospitalisation,No,Yes,No,No,No,No,Yes,6,0,10,1,0,11
12321,2011,North Coast,Hospitalisation,No,Yes,No,No,No,Yes,No,1,0,3,0,0,3
12322,2011,North Coast,Hospitalisation,No,Yes,No,No,Yes,No,No,3,0,7,1,0,8
12323,2011,North Coast,Hospitalisation,No,Yes,No,Yes,No,No,No,43,0,51,8,2,61
12324,2011,North Coast,Hospitalisation,No,Yes,No,Yes,No,No,Yes,1,0,1,0,1,2
12325,2011,North Coast,Hospitalisation,No,Yes,Yes,No,No,No,No,37,0,47,3,2,52
12326,2011,North Coast,Hospitalisation,No,Yes,Yes,No,Yes,No,No,51,0,59,10,3,72
12327,2011,North Coast,Hospitalisation,No,Yes,Yes,Yes,Yes,No,No,4,0,7,2,0,9
12328,2011,North Coast,Hospitalisation,Yes,No,No,No,No,No,No,221,0,254,19,10,283
12329,2011,North Coast,Hospitalisation,Yes,No,No,No,No,No,Yes,21,0,22,2,0,24
12330,2011,North Coast,Hospitalisation,Yes,No,No,No,Yes,No,No,10,0,13,3,1,17
12331,2011,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,No,91,0,107,10,7,124
12332,2011,North Coast,Hospitalisation,Yes,No,No,Yes,No,No,Yes,2,0,2,0,0,2
12333,2011,North Coast,Hospitalisation,Yes,No,No,Yes,Yes,No,No,1,0,1,0,0,1
12334,2011,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,No,51,0,61,5,2,68
12335,2011,North Coast,Hospitalisation,Yes,No,Yes,No,No,No,Yes,12,0,14,1,0,15
12336,2011,North Coast,Hospitalisation,Yes,No,Yes,No,No,Yes,No,1,0,1,0,0,1
12337,2011,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,No,53,0,67,9,7,83
12338,2011,North Coast,Hospitalisation,Yes,No,Yes,No,Yes,No,Yes,1,0,1,0,0,1
12339,2011,North Coast,Hospitalisation,Yes,No,Yes,Yes,No,No,No,4,0,4,0,1,5
12340,2011,North Coast,Hospitalisation,Yes,No,Yes,Yes,Yes,No,No,6,0,7,0,0,7
12341,2011,North Coast,Hospitalisation,Yes,No,Yes,Yes,Yes,No,Yes,1,0,2,0,0,2
12342,2011,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,No,66,0,87,20,6,113
12343,2011,North Coast,Hospitalisation,Yes,Yes,No,No,No,No,Yes,2,0,2,0,0,2
12344,2011,North Coast,Hospitalisation,Yes,Yes,No,No,No,Yes,No,1,0,1,2,0,3
12345,2011,North Coast,Hospitalisation,Yes,Yes,No,No,Yes,No,No,4,0,8,2,1,11
12346,2011,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,No,70,0,91,18,8,117
12347,2011,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,No,Yes,1,0,3,0,0,3
12348,2011,North Coast,Hospitalisation,Yes,Yes,No,Yes,No,Yes,No,2,0,4,3,0,7
12349,2011,North Coast,Hospitalisation,Yes,Yes,No,Yes,Yes,No,No,2,0,3,0,1,4
12350,2011,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,No,32,0,36,8,4,48
12351,2011,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,No,Yes,1,0,3,0,0,3
12352,2011,North Coast,Hospitalisation,Yes,Yes,Yes,No,No,Yes,No,1,0,1,0,0,1
12353,2011,North Coast,Hospitalisation,Yes,Yes,Yes,No,Yes,No,No,41,0,53,8,3,64
12354,2011,North Coast,Hospitalisation,Yes,Yes,Yes,No,Yes,No,Yes,3,0,5,0,0,5
12355,2011,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,No,No,No,11,0,16,1,2,19
12356,2011,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,No,11,0,12,0,2,14
12357,2011,North Coast,Hospitalisation,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,2,1,0,3
12358,2011,North Coast,Medical treatment,No,No,No,No,No,No,No,13,0,0,13,2,15
12359,2011,North Coast,Medical treatment,No,Yes,No,No,No,No,No,94,0,0,110,5,115
12360,2011,North Coast,Medical treatment,No,Yes,No,No,No,No,Yes,1,0,0,2,0,2
12361,2011,North Coast,Medical treatment,No,Yes,No,No,No,Yes,No,1,0,0,3,0,3
12362,2011,North Coast,Medical treatment,No,Yes,No,No,Yes,No,No,7,0,0,8,0,8
12363,2011,North Coast,Medical treatment,No,Yes,No,Yes,No,No,No,36,0,0,41,5,46
12364,2011,North Coast,Medical treatment,No,Yes,No,Yes,No,No,Yes,1,0,0,1,0,1
12365,2011,North Coast,Medical treatment,No,Yes,Yes,No,No,No,No,31,0,0,35,0,35
12366,2011,North Coast,Medical treatment,No,Yes,Yes,No,No,No,Yes,3,0,0,5,0,5
12367,2011,North Coast,Medical treatment,No,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
12368,2011,North Coast,Medical treatment,No,Yes,Yes,No,Yes,No,No,53,0,0,64,5,69
12369,2011,North Coast,Medical treatment,No,Yes,Yes,Yes,No,No,No,2,0,0,4,1,5
12370,2011,North Coast,Medical treatment,No,Yes,Yes,Yes,Yes,No,No,3,0,0,3,0,3
12371,2011,North Coast,Medical treatment,Yes,No,No,No,No,No,No,124,0,0,143,9,152
12372,2011,North Coast,Medical treatment,Yes,No,No,No,No,No,Yes,7,0,0,7,1,8
12373,2011,North Coast,Medical treatment,Yes,No,No,No,Yes,No,No,7,0,0,7,0,7
12374,2011,North Coast,Medical treatment,Yes,No,No,Yes,No,No,No,66,0,0,77,8,85
12375,2011,North Coast,Medical treatment,Yes,No,No,Yes,No,No,Yes,1,0,0,1,0,1
12376,2011,North Coast,Medical treatment,Yes,No,No,Yes,No,Yes,Yes,1,0,0,1,0,1
12377,2011,North Coast,Medical treatment,Yes,No,No,Yes,Yes,No,No,2,0,0,3,1,4
12378,2011,North Coast,Medical treatment,Yes,No,Yes,No,No,No,No,48,0,0,58,6,64
12379,2011,North Coast,Medical treatment,Yes,No,Yes,No,No,No,Yes,10,0,0,11,1,12
12380,2011,North Coast,Medical treatment,Yes,No,Yes,No,Yes,No,No,46,0,0,55,5,60
12381,2011,North Coast,Medical treatment,Yes,No,Yes,No,Yes,No,Yes,2,0,0,3,0,3
12382,2011,North Coast,Medical treatment,Yes,No,Yes,Yes,No,No,No,5,0,0,5,0,5
12383,2011,North Coast,Medical treatment,Yes,No,Yes,Yes,Yes,No,No,5,0,0,8,0,8
12384,2011,North Coast,Medical treatment,Yes,Yes,No,No,No,No,No,87,0,0,114,12,126
12385,2011,North Coast,Medical treatment,Yes,Yes,No,No,No,No,Yes,2,0,0,2,0,2
12386,2011,North Coast,Medical treatment,Yes,Yes,No,No,No,Yes,No,1,0,0,1,1,2
12387,2011,North Coast,Medical treatment,Yes,Yes,No,No,Yes,No,No,6,0,0,7,1,8
12388,2011,North Coast,Medical treatment,Yes,Yes,No,Yes,No,No,No,55,0,0,70,6,76
12389,2011,North Coast,Medical treatment,Yes,Yes,No,Yes,No,No,Yes,2,0,0,3,0,3
12390,2011,North Coast,Medical treatment,Yes,Yes,No,Yes,Yes,No,No,2,0,0,2,0,2
12391,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,No,No,No,34,0,0,49,9,58
12392,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,No,No,Yes,4,0,0,5,1,6
12393,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,No,Yes,No,1,0,0,1,0,1
12394,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,Yes,No,No,46,0,0,66,10,76
12395,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,1,0,1
12396,2011,North Coast,Medical treatment,Yes,Yes,Yes,No,Yes,Yes,No,1,0,0,2,0,2
12397,2011,North Coast,Medical treatment,Yes,Yes,Yes,Yes,No,No,No,10,0,0,16,3,19
12398,2011,North Coast,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,No,7,0,0,10,2,12
12399,2011,North Coast,Medical treatment,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0,0,1,0,1
12400,2011,North Coast,Minor injury,No,No,No,No,No,No,No,5,0,0,0,5,5
12401,2011,North Coast,Minor injury,No,Yes,No,No,No,No,No,45,0,0,0,52,52
12402,2011,North Coast,Minor injury,No,Yes,No,No,No,No,Yes,2,0,0,0,2,2
12403,2011,North Coast,Minor injury,No,Yes,No,No,Yes,No,No,1,0,0,0,1,1
12404,2011,North Coast,Minor injury,No,Yes,No,Yes,No,No,No,18,0,0,0,20,20
12405,2011,North Coast,Minor injury,No,Yes,Yes,No,No,No,No,7,0,0,0,7,7
12406,2011,North Coast,Minor injury,No,Yes,Yes,No,Yes,No,No,13,0,0,0,21,21
12407,2011,North Coast,Minor injury,No,Yes,Yes,Yes,Yes,No,No,2,0,0,0,2,2
12408,2011,North Coast,Minor injury,Yes,No,No,No,No,No,No,72,0,0,0,82,82
12409,2011,North Coast,Minor injury,Yes,No,No,No,No,No,Yes,7,0,0,0,10,10
12410,2011,North Coast,Minor injury,Yes,No,No,No,Yes,No,No,4,0,0,0,4,4
12411,2011,North Coast,Minor injury,Yes,No,No,Yes,No,No,No,26,0,0,0,27,27
12412,2011,North Coast,Minor injury,Yes,No,No,Yes,No,No,Yes,1,0,0,0,1,1
12413,2011,North Coast,Minor injury,Yes,No,Yes,No,No,No,No,12,0,0,0,13,13
12414,2011,North Coast,Minor injury,Yes,No,Yes,No,No,No,Yes,2,0,0,0,2,2
12415,2011,North Coast,Minor injury,Yes,No,Yes,No,No,Yes,No,1,0,0,0,1,1
12416,2011,North Coast,Minor injury,Yes,No,Yes,No,Yes,No,No,28,0,0,0,29,29
12417,2011,North Coast,Minor injury,Yes,No,Yes,Yes,No,No,No,2,0,0,0,2,2
12418,2011,North Coast,Minor injury,Yes,No,Yes,Yes,Yes,No,No,2,0,0,0,2,2
12419,2011,North Coast,Minor injury,Yes,Yes,No,No,No,No,No,41,0,0,0,48,48
12420,2011,North Coast,Minor injury,Yes,Yes,No,No,No,Yes,No,1,0,0,0,1,1
12421,2011,North Coast,Minor injury,Yes,Yes,No,No,No,Yes,Yes,1,0,0,0,1,1
12422,2011,North Coast,Minor injury,Yes,Yes,No,Yes,No,No,No,24,0,0,0,29,29
12423,2011,North Coast,Minor injury,Yes,Yes,No,Yes,No,No,Yes,1,0,0,0,1,1
12424,2011,North Coast,Minor injury,Yes,Yes,Yes,No,No,No,No,14,0,0,0,15,15
12425,2011,North Coast,Minor injury,Yes,Yes,Yes,No,Yes,No,No,24,0,0,0,25,25
12426,2011,North Coast,Minor injury,Yes,Yes,Yes,No,Yes,No,Yes,1,0,0,0,1,1
12427,2011,North Coast,Minor injury,Yes,Yes,Yes,Yes,No,No,No,1,0,0,0,1,1
12428,2011,North Coast,Minor injury,Yes,Yes,Yes,Yes,Yes,No,No,6,0,0,0,8,8
12429,2011,Northern,Fatal,Yes,No,No,No,No,No,No,2,2,1,0,0,3
12430,2011,Northern,Fatal,Yes,No,No,Yes,No,No,No,1,1,0,0,0,1
12431,2011,Northern,Fatal,Yes,No,No,Yes,No,No,Yes,1,1,0,0,0,1
